Arquivos importados,Tempo da importação no MySQL,Tempo da importação MongoDB
714000,16.77532099999999,1.8351810000000017
715000,19.70235899999999,2.012913999999999
716000,19.713559000000007,1.9452250000000002
717000,13.224577000000002,1.8723069999999988
718000,11.388892999999987,1.8439939999999995
719000,34.77425400000004,2.190995999999997
720000,15.884162999999981,1.848522999999999
721000,18.79073399999999,1.9162980000000005
722000,10.017496000000023,1.8061560000000019
723000,9.051418,1.777932000000002
724000,9.795482999999994,1.7683670000000005
725000,9.287505,1.756432999999999
726000,28.76606300000002,1.922696000000003
727000,16.804244000000004,1.9295729999999995
728000,14.346299000000009,1.8285270000000002
729000,11.304887000000006,1.8290700000000009
730000,13.656872999999992,1.9541290000000002
731000,11.185101,1.8269339999999998
732000,10.77876900000001,1.8283090000000009
733000,10.460845000000004,1.8217660000000004
734000,18.79987999999999,1.8970950000000029
735000,8.724813000000006,1.792059
736000,11.644907999999992,1.8110170000000017
737000,8.678527000000006,1.8255759999999996
738000,10.766654000000006,1.8318800000000006
739000,17.88364999999999,1.902222000000001
740000,10.135389000000005,1.8359710000000002
741000,13.213544999999987,1.866581999999998
742000,10.400182999999993,1.8240889999999998
743000,10.38828799999999,1.8204080000000002
744000,16.68892200000002,1.907196
745000,10.284515999999998,1.8304700000000003
746000,19.784575999999994,1.897660999999999
747000,8.465537999999995,1.8441809999999978
748000,13.292882999999987,2.06937
749000,10.344432999999988,1.8444629999999995
750000,12.451154000000006,1.8234190000000008
751000,14.552350999999998,2.1367610000000004
752000,16.745195999999968,2.170164000000002
753000,11.095884000000012,1.9386180000000002
754000,10.760961000000014,1.8472900000000008
755000,13.253620000000021,1.8463980000000013
756000,10.812754000000012,1.8429640000000007
757000,13.645130000000005,1.8422269999999965
758000,14.741860999999997,1.920404000000001
759000,18.594293000000008,1.9113279999999986
760000,16.699665000000003,1.887836000000001
761000,13.821015000000045,2.283646999999997
762000,15.685286999999992,1.8731809999999993
763000,10.48364900000002,1.9092030000000002
764000,23.61592100000002,1.9438130000000002
765000,22.82232499999997,2.010001999999999
766000,10.914156,1.9399110000000015
767000,10.032886999999992,1.9494050000000007
768000,14.764340000000004,2.0101149999999994
769000,10.789402000000008,1.7906880000000012
770000,9.446958999999998,1.8278189999999976
771000,9.933121000000018,1.8296459999999997
772000,11.412756999999997,1.855960999999999
773000,11.926939000000012,1.9682800000000005
774000,10.024605000000008,1.9256340000000025
775000,10.792350999999996,1.8412350000000006
776000,13.082018000000014,1.8250899999999997
777000,12.432794000000008,1.8226589999999983
778000,15.01241600000001,1.9387640000000008
779000,12.864428999999983,1.8502009999999998
780000,16.689581999999987,1.8595260000000002
781000,10.961905000000026,1.8616320000000006
782000,16.043571000000007,2.2426
783000,9.320562000000004,1.7957249999999985
784000,11.272655999999984,1.8254860000000013
785000,10.180638000000013,1.8078839999999994
786000,23.287220000000023,1.9783299999999968
787000,11.70139699999999,1.9511099999999988
788000,10.211328000000009,1.812817000000002
789000,8.803943000000006,1.8116890000000008
790000,7.1061749999999995,1.8119489999999983
791000,8.457611999999997,2.15872
792000,10.82284099999998,1.8219940000000014
793000,7.91290199999999,1.818953000000003
794000,7.8504250000000075,1.7821119999999997
795000,6.875514999999997,1.8084190000000013
796000,7.392036999999998,1.7572830000000028
797000,8.125468000000001,1.8240070000000006
798000,11.826802999999993,1.8441809999999987
799000,6.756626999999994,1.7861400000000018
800000,7.428885999999998,1.7869949999999997
801000,6.774669000000005,1.771553000000001
802000,9.532034000000001,1.851534000000001
803000,16.393314999999998,2.263416999999999
804000,17.743009000000015,1.8711109999999993
805000,11.737009999999994,1.863773999999999
806000,17.070357999999985,1.8621820000000002
807000,22.833088000000025,1.9756480000000016
808000,20.757887999999994,1.9436099999999983
809000,14.291035000000004,1.9194479999999978
810000,9.472123999999969,1.839769999999999
811000,11.205907000000007,1.861642999999997
812000,7.194566000000005,1.817167999999997
813000,8.188028999999995,1.841557999999998
814000,7.027335000000006,1.8234669999999995
815000,5.999150000000004,1.7854859999999992
816000,7.360516000000002,1.776472999999999
817000,6.888267999999989,1.805626
818000,12.691382000000017,1.8687060000000004
819000,11.998745999999993,1.8289200000000014
820000,9.051509,1.7617849999999988
821000,7.7768099999999984,1.7855370000000004
822000,18.97699,2.0114699999999996
823000,12.221017000000018,1.8005720000000016
824000,9.999098000000002,1.787645000000001
825000,9.464640000000003,1.7996740000000004
826000,18.33503899999999,1.8382530000000012
827000,23.949834,1.8340369999999995
828000,13.934789000000004,1.7828100000000004
829000,12.708551999999997,1.7991540000000001
830000,9.664723999999984,1.7868069999999994
831000,19.502995000000027,1.846251999999999
832000,8.019647,1.7864279999999997
833000,7.580956000000007,1.7956340000000008
834000,10.732550000000014,1.8120529999999981
835000,8.372974000000005,1.8395750000000042
836000,12.885289000000009,1.881050000000001
837000,6.628851000000001,1.7552689999999966
838000,9.623862999999986,1.799481000000002
839000,7.7419600000000015,1.7435330000000022
840000,6.808730000000006,1.7566780000000026
841000,7.406296000000006,1.780508000000002
842000,22.391005000000007,3.0064999999999995
843000,7.669440000000004,1.759706000000001
844000,8.781695000000006,1.7916419999999957
845000,7.778205000000002,1.8028320000000002
846000,13.822639000000036,1.8448140000000017
847000,8.850489999999995,1.8335879999999984
848000,23.876634000000003,1.926291000000002
849000,12.062378000000017,1.867732999999999
850000,10.830532000000005,1.7859110000000016
851000,13.393496999999984,1.8595119999999998
852000,13.153054999999995,1.8307319999999994
853000,17.111267999999995,1.8761430000000014
854000,11.89195399999997,1.8668839999999975
855000,7.129912999999994,1.8218159999999999
856000,10.444302000000008,2.1429149999999995
857000,7.0779049999999994,1.7753799999999995
858000,7.718509999999998,1.776227000000003
859000,8.951280999999984,1.7961219999999998
860000,8.282999000000007,1.7549569999999988
861000,14.152916999999997,1.8286359999999988
862000,11.551062000000002,1.8367469999999986
863000,7.213738999999992,1.7238279999999997
864000,10.818928000000003,1.8222859999999992
865000,7.343848999999995,1.796069999999999
866000,8.824131000000003,1.7414899999999998
867000,7.1181339999999995,1.7262979999999986
868000,9.788300000000003,1.8638889999999992
869000,6.894421000000003,1.7431240000000006
870000,7.746876000000003,1.7323090000000008
871000,5.1377539999999975,1.7423440000000001
872000,5.757475999999995,1.7696059999999998
873000,6.114929000000002,1.7548350000000001
874000,9.116155999999982,1.8063069999999957
875000,12.785676000000002,1.8180649999999983
876000,13.913495000000001,1.8297019999999995
877000,10.507425999999995,1.7713379999999999
878000,12.188899999999993,1.8160199999999975
879000,8.300777999999998,1.733781000000001
880000,19.321884999999952,1.9255550000000012
881000,8.723617000000008,1.7936139999999998
882000,11.737743000000005,1.8103699999999978
883000,5.588604000000006,1.727393999999998
884000,6.604235000000001,1.7714140000000023
885000,10.334827000000011,1.7810509999999995
886000,7.736317000000002,1.7447289999999975
887000,6.440120000000006,1.7193150000000024
888000,6.864284999999999,1.7559979999999988
889000,8.012443000000003,1.760244000000002
890000,6.523364999999995,1.7606900000000014
891000,5.955504000000007,1.7437009999999982
892000,9.024261999999991,1.8358280000000007
893000,7.284412000000001,1.7442759999999995
894000,5.784671999999994,1.7823770000000014
895000,6.008426999999999,1.6988689999999997
896000,7.746963000000004,1.7257499999999992
897000,6.235502999999994,1.7310290000000006
898000,6.366000000000001,1.726628999999997
899000,6.5527669999999905,1.7768040000000007
900000,13.636467000000005,1.7639870000000002
901000,6.1613060000000015,1.7217609999999997
902000,11.753597999999998,1.7826439999999981
903000,5.900387,1.7335199999999966
904000,6.375709000000002,1.762768999999998
905000,6.070579000000004,1.7192900000000024
906000,9.821717000000007,1.8288659999999977
907000,5.449777999999996,1.761183
908000,4.842091000000005,1.768029000000002
909000,10.188329000000003,1.7779839999999976
910000,21.480428000000032,1.8539560000000013
911000,24.351906999999947,1.8894030000000008
912000,12.560768000000003,1.7976670000000001
913000,13.984736000000005,1.8184949999999995
914000,12.198160000000025,1.7751610000000004
915000,11.004090000000009,1.7775679999999996
916000,13.864553999999996,1.838941999999999
917000,12.624151999999992,1.8257610000000004
918000,17.897252000000023,1.8687110000000007
919000,18.110015000000004,2.0907319999999983
920000,16.227281000000005,1.836486000000001
921000,9.874704999999986,1.7711849999999976
922000,13.091069999999982,1.9097390000000016
923000,15.048496999999998,1.8717070000000005
924000,15.735912999999996,1.8550860000000005
925000,14.150143999999981,1.8098309999999982
926000,24.645513000000022,2.307898999999994
927000,19.041490999999994,1.8921099999999993
928000,13.498913000000014,1.8646899999999986
929000,19.230683999999997,1.952480000000002
930000,13.054175000000008,1.8398670000000004
931000,9.852261999999994,1.7754030000000005
932000,25.141860000000023,1.869703999999999
933000,35.493301000000045,2.674414000000002
934000,26.349275000000002,1.9373380000000022
935000,15.198723000000012,2.229762000000003
936000,16.501984000000004,1.925808
937000,15.587296999999998,1.9491519999999989
938000,25.369692999999987,2.005163000000003
939000,13.643149000000008,2.097194
940000,12.50776299999999,1.8432739999999987
941000,14.967587999999981,1.8372400000000013
942000,27.394168999999955,1.9831320000000006
943000,37.67548200000005,2.0656729999999994
944000,16.616055000000003,2.076851
945000,10.423312000000015,2.1609320000000047
946000,11.580794999999998,1.8692579999999983
947000,15.527198,1.8995569999999984
948000,24.98328399999999,1.9116969999999995
949000,10.887375999999994,1.8164459999999993
950000,11.256449999999994,1.8098920000000003
951000,13.673770000000006,1.8604209999999999
952000,9.261352999999994,1.8323529999999995
953000,19.35445100000003,1.9963870000000012
954000,13.782956999999993,1.8730610000000012
955000,15.08026,1.9286950000000018
956000,10.117315999999988,1.8253719999999984
957000,16.346639999999976,2.2211700000000025
958000,24.76463300000003,1.9397939999999991
959000,10.581511,1.881422000000003
960000,21.02873699999999,2.1047770000000017
961000,22.889884999999996,2.1221019999999977
962000,21.092597999999978,1.9616359999999984
963000,24.213119999999982,2.2439169999999993
964000,23.91860099999998,1.9073450000000018
965000,26.826563,1.9450180000000015
966000,20.03238000000002,1.920676000000001
967000,12.744343999999995,1.8613389999999974
968000,20.241859000000023,1.950072999999999
969000,20.400645000000022,1.9062600000000003
970000,12.229858999999994,1.886767000000001
971000,11.372771999999992,1.896533999999999
972000,30.761899999999994,2.0552710000000003
973000,12.04182399999999,1.8704340000000006
974000,11.769518999999994,1.880154000000002
975000,7.084214000000002,1.796693999999999
976000,13.476892999999999,1.890849000000001
977000,6.682797000000002,1.791857999999999
978000,9.216172000000006,1.8558789999999998
979000,13.588770999999987,1.8611319999999991
980000,8.906129000000007,1.7887100000000005
981000,17.591679000000006,1.8572649999999997
982000,14.137335000000018,1.825751000000002
983000,18.048775000000013,1.889851
984000,31.59073699999999,2.8881159999999984
985000,17.161571000000002,1.892888999999998
986000,17.98478100000002,1.9096099999999985
987000,19.383965000000014,2.342077000000002
988000,15.634754000000004,1.8921720000000017
989000,17.642096000000006,1.9384500000000005
990000,14.595057000000002,1.907218999999999
991000,14.036341000000007,2.1767139999999996
992000,11.867984999999992,1.8690730000000013
993000,11.493683999999991,1.834325
994000,18.985599999999987,1.9006200000000024
995000,17.23348900000001,1.9396599999999993
996000,14.253587000000012,1.8722870000000003
997000,18.84060900000002,1.9063759999999996
998000,22.497466,1.9190620000000032
999000,12.238784000000008,1.8574860000000042
1000000,18.030307999999998,1.8606270000000007
1001000,19.924949000000016,1.8969470000000002
1002000,22.445488000000005,1.9252030000000022
1003000,19.31720900000002,1.8692540000000017
1004000,16.308511999999993,1.8783769999999995
1005000,33.377275999999995,2.0030079999999995
1006000,13.075722999999982,1.9280000000000015
1007000,13.718754999999986,1.8954650000000002
1008000,17.765725000000007,1.8658880000000004
1009000,14.375569000000013,1.8690770000000028
1010000,17.756593999999996,1.890186
1011000,34.97906199999997,1.9507609999999977
1012000,23.594341999999997,1.8953919999999984
1013000,32.351457999999944,1.9521119999999967
1014000,32.95336800000003,1.9540670000000013
1015000,30.45893900000003,2.4829189999999963
1016000,26.177746999999986,1.928315999999999
1017000,37.92029599999993,2.053733000000001
1018000,16.008073999999997,1.834186
1019000,20.965796000000026,1.8733029999999964
1020000,28.413965999999967,2.042608000000001
1021000,29.512693000000002,1.9703650000000001
1022000,23.28047000000001,1.927543000000001
1023000,28.115130999999998,1.9127649999999992
1024000,23.271124000000015,1.914497000000001
1025000,27.51892400000002,2.2640729999999993
1026000,19.351116,1.8704630000000018
1027000,34.167352999999984,1.9917590000000003
1028000,18.26238700000004,1.8981749999999975
1029000,14.422712,1.8795209999999984
1030000,20.325742000000012,1.9123329999999998
1031000,11.905368000000013,1.796885000000003
1032000,14.475262000000004,1.8320019999999984
1033000,10.931832999999989,1.7897310000000022
1034000,26.058629999999976,2.015382000000001
1035000,20.62040499999999,1.883887000000001
1036000,8.582201999999997,1.8081409999999989
1037000,10.679308000000002,1.8459979999999991
1038000,17.845651999999998,1.848852999999999
1039000,15.007788000000016,1.8404049999999998
1040000,18.751010000000022,1.8762520000000018
1041000,22.40434000000003,1.9661480000000016
1042000,21.129090000000033,1.8836740000000027
1043000,19.060812999999992,1.9012240000000002
1044000,13.370659999999978,1.832657999999999
1045000,13.085657,1.8040230000000033
1046000,14.88954,1.817252999999997
1047000,14.169250000000005,1.8388599999999982
1048000,19.36922699999998,1.939371000000002
1049000,17.139193,1.8703740000000013
1050000,12.764927000000007,1.8160609999999995
1051000,12.245967000000013,1.800543999999997
1052000,19.52405000000003,1.937996999999999
1053000,14.561512000000004,1.804908
1054000,17.60832499999998,1.827648999999999
1055000,13.550899000000015,1.7951239999999977
1056000,17.438012000000008,2.2011980000000007
1057000,14.389950999999982,1.8168380000000002
1058000,14.129065000000013,1.8068599999999995
1059000,15.544801000000028,1.8307180000000003
1060000,25.28937500000002,1.8550829999999996
1061000,19.983502999999995,1.8773889999999993
1062000,23.96777699999999,2.3049099999999987
1063000,13.813245000000025,1.8369340000000014
1064000,15.413990000000005,1.84866
1065000,23.109086999999985,2.308271999999999
1066000,25.10815000000002,3.815339999999998
1067000,20.802642000000006,2.1630599999999975
1068000,26.666608000000007,3.201842
1069000,24.02394300000002,2.0881609999999973
1070000,29.211172000000023,2.1699459999999995
1071000,19.497772000000015,1.967821999999999
1072000,44.09050699999992,2.1876060000000006
1073000,14.617503000000001,1.9134519999999997
1074000,30.225567999999956,1.9952619999999992
1075000,16.47649899999999,1.9486780000000017
1076000,14.065992999999999,1.8648490000000002
1077000,17.837610999999995,2.0385190000000035
1078000,14.719685999999996,1.9929630000000018
1079000,18.491885000000007,1.988647999999998
1080000,18.404009000000016,1.9347170000000007
1081000,13.492009000000008,1.8771050000000018
1082000,18.190910999999986,1.9923909999999994
1083000,40.877791999999985,2.0518450000000015
1084000,37.13983100000002,2.4170870000000013
1085000,17.98517900000002,1.9140709999999999
1086000,15.557491000000011,1.8513070000000018
1087000,22.058099999999992,2.462930999999995
1088000,23.019836000000033,2.008709
1089000,56.69565299999999,2.065945999999998
1090000,22.85231899999996,2.047343
1091000,20.892685999999998,2.038983999999999
1092000,30.562928999999954,2.0334239999999983
1093000,42.26525800000002,2.2260189999999995
1094000,46.764375999999956,2.1176619999999993
1095000,29.437568000000017,2.250399
1096000,22.104615999999996,1.942463000000001
1097000,31.183709000000032,1.9995450000000023
1098000,50.61380600000001,2.0257799999999975
1099000,42.25028699999998,2.4025759999999985
1100000,41.75033799999998,2.0564890000000005
1101000,35.59506699999997,2.017306
1102000,40.077524999999966,2.4829920000000003
1103000,22.810126000000025,1.9597029999999984
1104000,37.249364000000035,2.133108000000001
1105000,22.766283999999974,2.0091159999999992
1106000,49.135092999999934,2.035642999999999
1107000,56.66450400000002,2.1117459999999975
1108000,33.77327299999998,1.9388039999999978
1109000,48.504877,2.154115
1110000,45.21802300000001,2.0468820000000028
1111000,20.048429000000024,1.9183179999999995
1112000,22.179649999999995,1.9843760000000013
1113000,33.899444000000024,2.0509459999999993
1114000,20.093255000000013,1.9341830000000002
1115000,23.658461000000013,1.9767749999999977
1116000,17.827289999999994,1.9012230000000023
1117000,14.867884999999998,1.8812989999999987
1118000,30.82667400000003,1.9387119999999982
1119000,37.82810900000001,1.9614150000000006
1120000,23.33201999999999,1.988720000000002
1121000,15.23696099999999,1.8905850000000008
1122000,51.17857199999999,2.077813999999997
1123000,35.41241200000002,1.9295230000000005
1124000,39.462274999999934,1.9492059999999942
1125000,33.114952999999986,2.1057690000000027
1126000,40.58813199999999,2.033755000000001
1127000,57.84898700000008,2.0967230000000017
1128000,36.12586400000002,1.997735999999997
1129000,40.854403999999995,1.9622299999999993
1130000,34.521741999999975,1.9765300000000008
1131000,42.922729000000054,1.9579579999999999
1132000,44.31591299999993,2.397699000000001
1133000,37.666177999999924,1.970438999999996
1134000,64.19313600000007,2.0994790000000023
1135000,47.00134500000001,2.056026999999998
1136000,27.20333400000005,1.947036999999998
1137000,51.316145999999996,2.0162440000000004
1138000,35.65463199999999,2.422500999999999
1139000,34.35018299999995,1.9224580000000004
1140000,45.212639,2.0143660000000025
1141000,61.05889799999994,2.367184
1142000,25.31445799999998,1.9131120000000008
1143000,34.48302000000002,2.0090259999999964
1144000,25.072750000000006,2.372870999999998
1145000,27.89740100000004,1.9181929999999996
1146000,25.298105999999997,1.9259920000000004
1147000,27.69860099999998,1.9174609999999983
1148000,32.186887000000006,2.2915000000000005
1149000,54.839795000000024,2.559603
1150000,28.41973599999998,1.897769999999997
1151000,37.22636,1.9818569999999995
1152000,33.570004999999995,1.9295049999999978
1153000,44.39135599999997,2.1175319999999997
1154000,38.808681999999976,1.976317
1155000,32.57754799999999,1.9275360000000021
1156000,44.08952999999994,3.6342720000000037
1157000,45.327510999999966,3.204259999999999
1158000,29.578280000000003,2.516177999999999
1159000,38.932651000000014,2.464689
1160000,22.936783000000023,2.0469919999999986
1161000,24.35712900000003,2.3123590000000007
1162000,35.69469500000003,2.392618
1163000,39.22723300000003,2.7184770000000005
1164000,33.38373699999998,2.3818699999999997
1165000,46.25499399999998,3.0788730000000006
1166000,27.68149500000001,2.335667999999999
1167000,43.176344999999976,2.156824999999999
1168000,35.25484,1.9577259999999985
1169000,37.583454000000025,2.0517139999999974
1170000,30.78875900000001,2.0298549999999995
1171000,30.069952999999977,2.009249999999998
1172000,25.22255000000002,2.0519299999999987
1173000,43.750036000000044,2.0959580000000018
1174000,22.84710699999999,2.0151850000000002
1175000,31.509725999999976,2.4574609999999977
1176000,21.89749699999998,1.893074999999999
1177000,20.640438999999997,1.8737189999999984
1178000,27.039395999999993,1.9402910000000024
1179000,15.357081000000031,1.8356850000000005
1180000,22.220247999999994,1.8935279999999968
1181000,22.343048,1.8973890000000002
1182000,32.10821799999998,1.9901469999999999
1183000,55.88173499999997,2.0765990000000016
1184000,52.32657899999996,2.0871410000000017
1185000,30.707571999999995,1.9499100000000005
1186000,34.885083000000066,2.6194439999999983
1187000,33.930757,1.9627220000000016
1188000,79.17913099999994,2.821818000000001
1189000,63.143208000000016,2.0516249999999996
1190000,33.838707999999976,1.9569839999999987
1191000,32.889946,1.9376740000000001
1192000,32.15270499999998,1.8982299999999976
1193000,36.20502200000005,1.970212999999999
1194000,33.87535,1.9026519999999998
1195000,45.67879699999995,1.9791690000000015
1196000,27.247669000000016,1.972306000000001
1197000,40.27392000000001,2.021788000000002
1198000,31.497468999999995,1.8925190000000003
1199000,42.09699300000003,1.9248649999999992
1200000,26.051140999999998,1.8861009999999987
1201000,56.503830000000036,2.107235000000002
1202000,30.99527799999999,2.060310999999999
1203000,23.92949799999998,1.911434000000001
1204000,23.640748000000002,1.9608459999999999
1205000,49.80901400000002,1.9749930000000013
1206000,35.599900000000055,1.8998889999999988
1207000,47.45985499999997,1.9648619999999988
1208000,35.86709199999995,1.9334770000000001
1209000,40.51840499999998,2.1323440000000016
1210000,25.153743999999982,1.8831650000000026
1211000,37.38296899999998,2.431390000000003
1212000,34.11215500000001,2.0477760000000016
1213000,45.06532599999999,1.9383889999999977
1214000,39.776033,1.9795900000000004
1215000,38.05676999999997,2.171181999999999
1216000,35.65885099999998,1.9629269999999979
1217000,36.59417900000005,1.982422
1218000,36.47447500000005,1.9709269999999994
1219000,51.16585500000001,2.63475
1220000,54.988867999999975,2.0298080000000005
1221000,45.57751599999998,2.028427000000001
1222000,40.115115999999944,1.944715000000001
1223000,28.948117000000003,1.925396
1224000,35.29753500000002,2.0162820000000017
1225000,46.977794999999986,1.9517269999999995
1226000,52.45418400000002,2.076593000000001
1227000,31.69473600000003,1.9574949999999984
1228000,50.359076999999985,1.947851999999997
1229000,42.47267399999999,2.2267439999999996
1230000,33.37674100000002,1.8184309999999988
1231000,35.88843700000001,1.7841060000000006
1232000,41.014004000000035,1.8379880000000017
1233000,31.972004000000013,1.7777049999999988
1234000,58.44929200000002,1.8281970000000016
1235000,51.088667000000015,1.8966419999999993
1236000,28.38536599999998,1.775865999999999
1237000,37.40658700000002,2.274326
1238000,40.26341400000002,1.8034900000000007
1239000,41.470214000000055,1.8110020000000002
1240000,49.101581000000024,1.8834789999999988
1241000,31.941993000000007,1.7816719999999988
1242000,34.120487999999995,1.9271360000000022
1243000,24.56286799999998,1.75747
1244000,30.057978000000006,1.7831579999999994
1245000,28.36774099999998,1.7711140000000019
1246000,29.763278000000064,1.7345139999999981
1247000,39.76882699999996,1.7797150000000026
1248000,38.87672100000004,1.8019239999999996
1249000,37.05120199999999,1.8551419999999994
1250000,51.77168599999995,2.0861369999999995
1251000,41.296011999999976,1.8007570000000004
1252000,39.873813000000055,1.802416000000001
1253000,34.657243000000015,1.8443860000000005
1254000,27.71409400000002,1.746347000000001
1255000,35.55351599999995,1.844568999999997
1256000,24.346407999999965,1.7347409999999996
1257000,46.86871999999998,1.9925979999999992
1258000,19.691081999999994,1.9063649999999974
1259000,34.676351999999994,2.2579119999999997
1260000,23.647533999999972,1.8638120000000016
1261000,37.54841199999999,1.9443230000000007
1262000,33.920423,1.8962899999999987
1263000,45.97244199999996,1.964829
1264000,38.522270000000034,2.001111999999997
1265000,42.059201000000044,1.9554539999999996
1266000,39.671610999999984,2.194334999999995
1267000,29.923228000000016,1.9183909999999982
1268000,43.307491000000006,2.005326000000001
1269000,38.44695100000002,2.3817340000000002
1270000,31.052792999999973,1.8954180000000012
1271000,33.54263100000003,1.9782770000000005
1272000,21.82172700000004,1.8610680000000006
1273000,35.339742,1.9691860000000014
1274000,28.54289699999999,1.873479000000001
1275000,26.82291900000005,1.958283999999999
1276000,30.399460000000005,3.231365999999998
1277000,40.68123499999999,2.825722999999998
1278000,22.75859499999998,1.9596090000000008
1279000,29.691663000000027,2.277927999999998
1280000,42.18992799999993,2.4901019999999994
1281000,54.14656700000007,2.1869869999999985
1282000,25.560607000000008,2.2460440000000004
1283000,26.239564000000023,2.4175190000000013
1284000,29.915938000000015,2.0646519999999984
1285000,39.464445,2.380341999999998
1286000,41.71502000000001,2.0551680000000005
1287000,91.20417499999999,2.8644139999999987
1288000,32.917503000000025,2.0202610000000005
1289000,31.271454000000016,1.9725830000000006
1290000,23.113064999999988,2.4504699999999975
1291000,36.34497900000001,2.083997999999999
1292000,62.28838899999994,2.7798930000000026
1293000,40.343165000000006,1.9878409999999982
1294000,38.96360700000003,2.112875000000003
1295000,40.50764099999994,2.0211329999999994
1296000,41.94371399999998,1.9810260000000004
1297000,28.980949999999986,2.4588440000000005
1298000,51.264315000000046,2.054349000000001
1299000,38.91030000000004,2.0911789999999977
1300000,29.405385999999993,1.985316
1301000,42.37083600000001,2.038869
1302000,57.258027999999996,2.179613000000006
1303000,35.83720299999996,1.9874710000000004
1304000,42.28009999999994,1.9640320000000002
1305000,40.160349999999966,2.482391000000001
1306000,47.247807999999985,2.046614999999999
1307000,50.06839099999993,2.0451770000000016
1308000,69.80475299999998,2.1051680000000017
1309000,48.65680499999998,2.0571519999999963
1310000,48.24988799999997,2.2609059999999994
1311000,38.446529999999996,2.0583860000000023
1312000,36.832820000000005,2.3818639999999998
1313000,31.42279599999998,1.9009209999999974
1314000,41.39819399999996,1.946848
1315000,51.487688,1.9520360000000014
1316000,41.82511199999999,1.9470569999999983
1317000,41.94233000000004,1.9732820000000013
1318000,40.56662400000008,1.918323000000001
1319000,43.38744,1.9927010000000016
1320000,48.93019999999995,2.227646000000001
1321000,39.24982400000001,2.245386000000002
1322000,47.182429000000035,1.9171549999999968
1323000,44.746937000000045,1.926713
1324000,46.64006800000002,2.0135150000000004
1325000,35.64341199999995,1.8497499999999987
1326000,52.78595999999991,1.889074000000002
1327000,53.967788000000006,1.9594720000000012
1328000,66.45106099999998,1.9627099999999997
1329000,29.340892999999994,1.821462
1330000,48.684830000000034,1.949146
1331000,44.31084299999991,1.9379059999999997
1332000,30.045307000000022,1.8450289999999967
1333000,41.91921000000002,1.9271039999999993
1334000,21.364001,1.8407099999999998
1335000,45.03522199999999,1.8693319999999998
1336000,58.05526700000002,2.159852000000002
1337000,30.300910000000016,1.9167910000000012
1338000,31.12485400000002,1.9168619999999994
1339000,33.143016,1.9021099999999995
1340000,39.48785699999998,1.9979659999999975
1341000,32.73860800000001,1.9251210000000007
1342000,45.48123,2.0226920000000015
1343000,33.65042499999998,1.9643790000000045
1344000,36.78251599999997,1.9742619999999993
1345000,32.62335300000001,1.9352600000000015
1346000,25.692921000000002,1.906328999999999
1347000,28.47826800000002,1.904617999999997
1348000,49.00077600000002,2.3601470000000013
1349000,44.92360999999999,1.9731460000000016
1350000,51.51475399999987,2.0325770000000007
1351000,23.167098,1.9166389999999995
1352000,34.29311499999999,1.9226720000000022
1353000,19.53783299999997,1.8569500000000032
1354000,35.975086000000054,2.057484
1355000,49.27170999999994,2.014183
1356000,39.39761300000006,1.992606999999999
1357000,36.09615200000004,1.9418629999999997
1358000,52.66346299999995,2.366745999999999
1359000,28.37224199999999,1.9589360000000011
1360000,32.30841900000003,1.9263930000000014
1361000,39.69629599999991,1.9977799999999994
1362000,26.324370000000005,1.8901289999999997
1363000,31.951027999999994,1.9678000000000022
1364000,28.664222000000013,1.9199999999999977
1365000,33.132902999999956,1.9499780000000009
1366000,54.597913999999925,2.0823569999999996
1367000,36.14477699999996,1.9327860000000001
1368000,38.542321999999956,1.981664000000002
1369000,27.958833000000045,1.891095000000001
1370000,32.810843999999975,1.94761
1371000,41.740313000000015,1.9171990000000023
1372000,46.18260699999999,2.3343880000000024
1373000,40.247934000000015,1.9108879999999975
1374000,44.86932000000002,1.9904419999999992
1375000,73.74399900000003,2.033573000000001
1376000,63.42212500000007,1.9893959999999995
1377000,56.45140700000008,2.018154000000001
1378000,113.98921200000021,2.11386
1379000,74.3293580000001,2.0868090000000037
1380000,44.39275700000007,1.9939850000000001
1381000,47.07724200000004,2.0262990000000007
1382000,34.07824399999999,1.9304920000000012
1383000,72.49986200000006,2.441680000000001
1384000,54.68317199999996,2.4796840000000016
1385000,52.17188799999998,2.1349759999999978
1386000,43.60731199999997,2.0553080000000015
1387000,44.87959200000001,2.0013220000000005
1388000,71.73728900000002,2.5243250000000006
1389000,56.86029499999994,2.017000000000001
1390000,38.85632799999998,2.0446460000000024
1391000,59.37312299999999,1.996065000000002
1392000,26.553069,1.9131709999999997
1393000,48.50604700000004,2.0323819999999966
1394000,41.77570499999999,2.0085009999999994
1395000,23.27993099999998,1.9123729999999977
1396000,33.079642999999955,1.9182919999999972
1397000,28.902077000000048,1.9390629999999964
1398000,49.19129099999994,2.020845
1399000,34.870699999999985,1.9957309999999993
1400000,54.07037600000003,2.038291
1401000,39.31150099999999,2.0028140000000003
1402000,56.68714499999996,2.0757030000000003
1403000,38.01080400000002,1.997001
1404000,39.226908000000016,1.9648259999999997
1405000,36.64800399999998,1.965348999999999
1406000,32.16867100000004,1.9154560000000018
1407000,29.834020000000017,1.9230790000000015
1408000,28.689873000000016,1.9433600000000009
1409000,39.689617000000005,2.015524999999998
1410000,44.30605299999994,1.9534210000000014
1411000,27.328830999999965,1.8822890000000017
1412000,44.46533300000003,2.3006969999999995
